Sample_name,Lithology,Type,Pressure,Temperature,Vp,Vs,rho,Reference
TH-20,limestone,S,50,25,6.16,3.19,2.704,Johnston_Christensen_1992
TH-20,limestone,S,100,25,6.24,3.21,2.704,Johnston_Christensen_1992
TH-20,limestone,S,200,25,6.33,3.24,2.704,Johnston_Christensen_1992
TH-20,limestone,S,500,25,6.41,3.28,2.704,Johnston_Christensen_1992
,,,,,,,,
TH-21,siltstone,S,50,25,5.12,2.85,2.676,Johnston_Christensen_1992
TH-21,siltstone,S,100,25,5.28,2.89,2.676,Johnston_Christensen_1992
TH-21,siltstone,S,200,25,5.45,2.96,2.676,Johnston_Christensen_1992
TH-21,siltstone,S,500,25,5.68,3.06,2.676,Johnston_Christensen_1992
,,,,,,,,
TH-22,limestone,S,50,25,6.24,3.18,2.714,Johnston_Christensen_1992
TH-22,limestone,S,100,25,6.31,3.22,2.714,Johnston_Christensen_1992
TH-22,limestone,S,200,25,6.38,3.24,2.714,Johnston_Christensen_1992
TH-22,limestone,S,500,25,6.46,3.25,2.714,Johnston_Christensen_1992
,,,,,,,,
TH-23,limestone,S,50,25,6.02,3.25,2.712,Johnston_Christensen_1992
TH-23,limestone,S,100,25,6.09,3.29,2.712,Johnston_Christensen_1992
TH-23,limestone,S,200,25,6.16,3.32,2.712,Johnston_Christensen_1992
TH-23,limestone,S,500,25,6.25,3.37,2.712,Johnston_Christensen_1992
,,,,,,,,
TH-24,siltstone,S,50,25,5.04,3,2.969,Johnston_Christensen_1992
TH-24,siltstone,S,100,25,5.31,3.1,2.969,Johnston_Christensen_1992
TH-24,siltstone,S,200,25,5.54,3.2,2.969,Johnston_Christensen_1992
TH-24,siltstone,S,500,25,5.79,3.31,2.969,Johnston_Christensen_1992
,,,,,,,,
TH-25,sandstone,S,50,25,4.84,3.14,2.578,Johnston_Christensen_1992
TH-25,sandstone,S,100,25,5.29,3.45,2.578,Johnston_Christensen_1992
TH-25,sandstone,S,200,25,5.59,3.66,2.578,Johnston_Christensen_1992
TH-25,sandstone,S,500,25,5.86,3.81,2.578,Johnston_Christensen_1992
,,,,,,,,
TH-26,shale,S,50,25,4.09,2.12,2.339,Johnston_Christensen_1992
TH-26,shale,S,100,25,4.23,2.18,2.339,Johnston_Christensen_1992
TH-26,shale,S,200,25,4.42,2.21,2.339,Johnston_Christensen_1992
TH-26,shale,S,500,25,4.73,2.39,2.339,Johnston_Christensen_1992
,,,,,,,,
TH-27,siltstone,S,50,25,4.98,3.09,2.58,Johnston_Christensen_1992
TH-27,siltstone,S,100,25,5.13,3.18,2.58,Johnston_Christensen_1992
TH-27,siltstone,S,200,25,5.31,3.29,2.58,Johnston_Christensen_1992
TH-27,siltstone,S,500,25,5.56,3.41,2.58,Johnston_Christensen_1992
,,,,,,,,
TH-28,siltstone,S,50,25,5.02,3.14,2.653,Johnston_Christensen_1992
TH-28,siltstone,S,100,25,5.23,3.24,2.653,Johnston_Christensen_1992
TH-28,siltstone,S,200,25,5.44,3.34,2.653,Johnston_Christensen_1992
TH-28,siltstone,S,500,25,5.71,3.45,2.653,Johnston_Christensen_1992
,,,,,,,,
TH-29,shale,S,50,25,4.18,2.2,2.36,Johnston_Christensen_1992
TH-29,shale,S,100,25,4.36,2.28,2.36,Johnston_Christensen_1992
TH-29,shale,S,200,25,4.55,2.38,2.36,Johnston_Christensen_1992
TH-29,shale,S,500,25,4.85,2.54,2.36,Johnston_Christensen_1992
,,,,,,,,
TH-30,sandstone,S,50,25,4.5,3.08,2.436,Johnston_Christensen_1992
TH-30,sandstone,S,100,25,5.82,3.19,2.436,Johnston_Christensen_1992
TH-30,sandstone,S,200,25,5.05,3.3,2.436,Johnston_Christensen_1992
TH-30,sandstone,S,500,25,5.29,3.4,2.436,Johnston_Christensen_1992
,,,,,,,,
TH-31,siltstone,S,50,25,4.9,3.05,2.683,Johnston_Christensen_1992
TH-31,siltstone,S,100,25,5.17,3.18,2.683,Johnston_Christensen_1992
TH-31,siltstone,S,200,25,5.4,3.3,2.683,Johnston_Christensen_1992
TH-31,siltstone,S,500,25,5.73,3.43,2.683,Johnston_Christensen_1992
,,,,,,,,
TH-32,limestone,S,50,25,5.6,3.11,2.702,Johnston_Christensen_1992
TH-32,limestone,S,100,25,5.76,3.16,2.702,Johnston_Christensen_1992
TH-32,limestone,S,200,25,5.92,3.21,2.702,Johnston_Christensen_1992
TH-32,limestone,S,500,25,6.12,3.27,2.702,Johnston_Christensen_1992
,,,,,,,,
TH-33,limestone,S,50,25,6.08,3.5,2.792,Johnston_Christensen_1992
TH-33,limestone,S,100,25,6.28,3.58,2.792,Johnston_Christensen_1992
TH-33,limestone,S,200,25,6.47,3.66,2.792,Johnston_Christensen_1992
TH-33,limestone,S,500,25,6.12,3.74,2.792,Johnston_Christensen_1992
,,,,,,,,
TH-34,limestone,S,50,25,6.14,3.65,2.72,Johnston_Christensen_1992
TH-34,limestone,S,100,25,6.23,3.69,2.72,Johnston_Christensen_1992
TH-34,limestone,S,200,25,6.32,3.72,2.72,Johnston_Christensen_1992
TH-34,limestone,S,500,25,6.41,3.74,2.72,Johnston_Christensen_1992
,,,,,,,,
TH-35,limestone,S,50,25,5.97,3.19,2.707,Johnston_Christensen_1992
TH-35,limestone,S,100,25,6.09,3.22,2.707,Johnston_Christensen_1992
TH-35,limestone,S,200,25,6.21,3.25,2.707,Johnston_Christensen_1992
TH-35,limestone,S,500,25,6.35,3.29,2.707,Johnston_Christensen_1992
,,,,,,,,
TH-36,limestone,S,50,25,5.71,3.16,2.716,Johnston_Christensen_1992
TH-36,limestone,S,100,25,6.03,3.24,2.716,Johnston_Christensen_1992
TH-36,limestone,S,200,25,6.3,3.31,2.716,Johnston_Christensen_1992
TH-36,limestone,S,500,25,6.51,3.36,2.716,Johnston_Christensen_1992
,,,,,,,,
TH-37,limestone,S,50,25,6.55,3.39,2.723,Johnston_Christensen_1992
TH-37,limestone,S,100,25,6.6,3.4,2.723,Johnston_Christensen_1992
TH-37,limestone,S,200,25,6.63,3.41,2.723,Johnston_Christensen_1992
TH-37,limestone,S,500,25,6.66,3.42,2.723,Johnston_Christensen_1992
,,,,,,,,
TH-38,sandstone,S,50,25,5.49,3.22,2.592,Johnston_Christensen_1992
TH-38,sandstone,S,100,25,5.32,3.31,2.592,Johnston_Christensen_1992
TH-38,sandstone,S,200,25,5.81,3.37,2.592,Johnston_Christensen_1992
TH-38,sandstone,S,500,25,5.98,3.76,2.592,Johnston_Christensen_1992
,,,,,,,,
TH-39,dolostone,S,50,25,6.7,3.66,2.863,Johnston_Christensen_1992
TH-39,dolostone,S,100,25,6.81,3.7,2.863,Johnston_Christensen_1992
TH-39,dolostone,S,200,25,6.89,3.73,2.863,Johnston_Christensen_1992
TH-39,dolostone,S,500,25,7,3.76,2.863,Johnston_Christensen_1992
,,,,,,,,
TH-42,limestone,S,50,25,6.34,3.31,2.71,Johnston_Christensen_1992
TH-42,limestone,S,100,25,6.36,3.32,2.71,Johnston_Christensen_1992
TH-42,limestone,S,200,25,6.39,3.33,2.71,Johnston_Christensen_1992
TH-42,limestone,S,500,25,6.44,3.35,2.71,Johnston_Christensen_1992
,,,,,,,,
TH-43,dolostone,S,50,25,6.17,3.78,2.731,Johnston_Christensen_1992
TH-43,dolostone,S,100,25,6.39,3.88,2.731,Johnston_Christensen_1992
TH-43,dolostone,S,200,25,6.51,3.91,2.731,Johnston_Christensen_1992
TH-43,dolostone,S,500,25,6.63,3.94,2.731,Johnston_Christensen_1992
,,,,,,,,
TH-44,dolostone,S,50,25,6.69,3.71,2.792,Johnston_Christensen_1992
TH-44,dolostone,S,100,25,6.82,3.79,2.792,Johnston_Christensen_1992
TH-44,dolostone,S,200,25,6.9,3.82,2.792,Johnston_Christensen_1992
TH-44,dolostone,S,500,25,6.99,3.85,2.792,Johnston_Christensen_1992
,,S,,,,,,
TH-45,dolostone,S,50,25,6.71,3.71,2.805,Johnston_Christensen_1992
TH-45,dolostone,S,100,25,6.89,3.79,2.805,Johnston_Christensen_1992
TH-45,dolostone,S,200,25,6.98,3.82,2.805,Johnston_Christensen_1992
TH-45,dolostone,S,500,25,7.08,3.85,2.805,Johnston_Christensen_1992
,,,,,,,,
TH-47,dolostone,S,50,25,6.49,3.63,2.812,Johnston_Christensen_1992
TH-47,dolostone,S,100,25,6.59,3.67,2.812,Johnston_Christensen_1992
TH-47,dolostone,S,200,25,6.68,3.7,2.812,Johnston_Christensen_1992
TH-47,dolostone,S,500,25,6.79,3.74,2.812,Johnston_Christensen_1992
,,,,,,,,
TH-49,siltstone,S,50,25,5.1,2.99,2.664,Johnston_Christensen_1992
TH-49,siltstone,S,100,25,5.24,3.06,2.664,Johnston_Christensen_1992
TH-49,siltstone,S,200,25,5.4,3.15,2.664,Johnston_Christensen_1992
TH-49,siltstone,S,500,25,5.67,3.28,2.664,Johnston_Christensen_1992
,,,,,,,,
TH-52,sandstone,S,50,25,4.52,2.95,2.49,Johnston_Christensen_1992
TH-52,sandstone,S,100,25,4.71,3.09,2.49,Johnston_Christensen_1992
TH-52,sandstone,S,200,25,4.94,3.25,2.49,Johnston_Christensen_1992
TH-52,sandstone,S,500,25,5.24,3.43,2.49,Johnston_Christensen_1992
,,,,,,,,
TH-54,shale,S,50,25,4.48,2.74,2.546,Johnston_Christensen_1992
TH-54,shale,S,100,25,4.65,2.82,2.546,Johnston_Christensen_1992
TH-54,shale,S,200,25,4.86,2.92,2.546,Johnston_Christensen_1992
TH-54,shale,S,500,25,5.18,3.05,2.546,Johnston_Christensen_1992
,,,,,,,,
TH-55,sandstone,S,50,25,5.06,3.56,2.554,Johnston_Christensen_1992
TH-55,sandstone,S,100,25,5.4,3.78,2.554,Johnston_Christensen_1992
TH-55,sandstone,S,200,25,5.58,3.9,2.554,Johnston_Christensen_1992
TH-55,sandstone,S,500,25,5.76,3.99,2.554,Johnston_Christensen_1992
,,,,,,,,
TH-57,sandstone,S,50,25,5.19,3.36,2.653,Johnston_Christensen_1992
TH-57,sandstone,S,100,25,5.37,3.45,2.653,Johnston_Christensen_1992
TH-57,sandstone,S,200,25,5.55,3.54,2.653,Johnston_Christensen_1992
TH-57,sandstone,S,500,25,5.77,3.64,2.653,Johnston_Christensen_1992
,,,,,,,,
TH-58,sandstone,S,50,25,5.24,3.19,2.597,Johnston_Christensen_1992
TH-58,sandstone,S,100,25,5.5,3.3,2.597,Johnston_Christensen_1992
TH-58,sandstone,S,200,25,5.69,3.39,2.597,Johnston_Christensen_1992
TH-58,sandstone,S,500,25,5.88,3.46,2.597,Johnston_Christensen_1992
